Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26
,,,,,,,,295,21578.10168,15620.79595,24210.23711,36780.40652,32550.53224,43164.34436,18833.48673,31290.15296,42641.99556,38215.78848,13475.71772,11260.41876,21539.13696,19367.72426,56453.69744,72882.35912,18832.99012,14901.18662,9985.588441,21770.43407,46882.09085,47583.7898,53755.20751,23754.909,72138.39132,3504.23412
,,,,,,,,296,22578.16524,15876.46366,24607.27417,39803.24762,42874.12544,47493.21867,21580.14133,36682.6899,51532.09734,40224.50536,15910.79827,13232.62217,26230.32368,21718.60954,64136.88155,78868.03164,20551.6472,16638.45474,11669.74746,27320.09467,48999.32715,50983.42011,56366.99145,26080.06661,87329.06312,4338.671095
,,,,,,,,297,25473.03329,17352.31806,26896.25298,41729.24355,42814.9098,48497.43725,21992.28994,39073.57851,57554.4567,46099.14939,16839.88134,14127.43674,27810.10112,21809.87685,63512.91752,76993.18298,24252.82991,17904.29329,12898.51148,28664.88955,47855.95937,51314.45523,56104.20828,29229.40686,92113.81885,4562.324274
,,,,,,,,298,28793.2042,20225.82263,31367.93301,42146.32544,40842.72814,47404.93571,21595.18325,37197.17222,56756.02265,55550.75429,16693.39524,14168.56611,26967.55315,21812.88566,62558.91464,75514.57039,26046.73468,17708.70017,12577.52822,26529.86472,45839.01849,50326.36557,54495.41356,31199.62449,87481.50136,4291.533429
,,,,,,,,299,29569.58253,22374.43404,34698.63279,41933.7741,38998.01063,46653.52741,21604.2084,35258.58679,55136.08421,61197.63671,16897.07111,14335.0899,26344.66948,21827.92972,62938.10821,74992.94316,25461.80935,17313.50177,12087.02569,25461.85089,44281.43062,49610.12596,52638.88051,30785.52786,81694.86531,3964.578557
,,,,,,,,300,28591.58657,22326.30835,34609.39971,42754.90407,38062.60436,46690.64637,21729.55774,33483.47234,54490.11495,59522.03371,17086.70038,14527.69572,26034.73219,22165.91963,63952.30055,75476.45148,24294.96861,17042.68052,11895.43881,24494.12004,44194.17361,49580.03186,52445.30359,29593.37073,77383.47044,3752.960526
,,,,,,,,301,27431.03136,22026.52543,34126.13743,43160.95735,37490.52113,47181.21869,22248.00258,33757.26118,55174.20041,55470.48588,17435.85902,14826.63602,25926.40459,22387.56879,64877.21186,76447.48064,24207.6813,17009.58015,12006.77987,24608.44265,44206.20906,50195.9578,53258.72785,28204.69316,75966.39648,3675.734989
,,,,,,,,302,27203.33384,22352.37643,34631.45733,43311.34745,36621.35608,47109.9904,22380.37148,33856.54724,56103.03199,54949.74459,17404.75581,14827.63917,25915.37123,22182.96956,64327.4815,75942.9066,24632.07823,16944.38244,12054.92736,24736.80488,43389.80435,50053.51238,53122.32131,28266.85778,75149.04668,3640.632472
,,,,,,,,303,27316.68106,22831.62807,35375.40051,43980.08212,37075.00804,46935.43092,22515.74876,33295.932,55642.62843,54395.89258,17699.73467,15046.32704,25933.42583,22367.51005,65228.31703,76322.08948,25375.52534,16663.53078,12015.80753,24380.80027,44355.64924,50448.74825,53658.92055,28503.48443,73599.59214,3562.404006
,,,,,,,,304,27396.92689,23226.65975,35990.00586,47721.78791,39260.96818,48130.26042,23393.1941,33650.95489,56275.55794,54272.47991,18564.60465,15657.24864,26420.90001,23949.14234,69710.42521,80122.94639,25391.57818,16652.49733,12220.43435,24528.21626,49613.13512,53685.87041,58411.0835,28527.54816,73250.58878,3550.368857
,,,,,,,,305,27313.67185,23374.04467,36218.60295,55109.95244,43491.37313,51368.63963,25123.01491,36297.58033,60343.9606,53406.58447,19724.45348,16444.72559,27517.2154,26449.46529,76780.68002,85976.20584,26171.14418,17672.59067,13208.46093,26170.85162,58491.28565,59519.11037,67378.81016,28818.31819,76884.03461,3752.960526
,,,,,,,,306,28356.86754,23942.52935,37104.91801,62554.2626,49539.39691,55934.27276,27447.49295,40586.93879,66896.93757,54873.4896,21181.28783,17479.98191,29306.62679,29691.96193,85688.71956,93200.74304,28956.31175,19363.71888,14644.861,28559.59242,65205.06102,65507.83653,76687.55315,30584.9968,83155.06325,4092.953476
,,,,,,,,307,31185.53278,25757.2688,39932.30313,59255.70632,51396.15828,57312.69067,27000.24653,43869.39619,72685.58446,60630.74108,21488.30664,17771.90011,30389.90275,27884.66872,79796.17178,88585.34514,32697.62656,21242.41587,15766.29625,30677.56914,59340.78785,63031.09199,74459.91408,33596.97328,90660.6411,4490.113382
,,,,,,,,308,34678.23221,28013.16038,43450.49264,51614.88641,48913.11632,52074.90325,24081.11124,43414.08435,66190.78484,68736.84682,20546.18029,17068.68821,28121.04144,24366.3643,70994.46695,78920.19436,36274.39976,20143.08224,14647.87022,30344.62962,50693.31679,55952.95937,64789.09198,37144.36768,92147.91688,4525.215899
,,,,,,,,309,37310.29519,31062.12318,48192.87975,45641.39147,48754.53887,47569.46303,22165.77342,38629.29846,56939.58224,75307.81927,20114.74863,16697.52074,26600.44297,23169.85997,68354.15613,75505.54223,32322.39144,17621.43555,12618.6542,26780.57219,47395.6034,50608.24698,57649.81467,38355.57526,82474.10556,3994.666429
,,,,,,,,310,33047.23587,28375.10565,44014.96705,41456.53617,32606.73691,45001.2317,19925.53012,37068.80237,53638.51884,67239.84103,16685.3686,14157.5314,25919.38336,21453.83407,59918.60382,68746.45702,26263.448,16709.6707,11661.72287,25642.36027,42944.49268,47155.45043,52402.17505,33792.49106,78864.72893,3803.106979
,,,,,,,,311,28415.04576,24201.20491,37530.02839,37275.69126,28995.58696,41971.52129,18211.75403,34782.21426,47221.95773,55846.74404,15618.82941,13317.89038,23675.59788,19808.01378,55004.1347,63161.03309,24363.19318,15697.60168,10567.37059,24112.04186,39165.36128,43782.90481,47890.72951,29997.44081,74895.31723,3586.474303
,,,,,,,,312,26449.02311,22702.29028,35206.96054,33768.59403,28107.35247,39271.86874,16801.82472,32168.68418,42628.95581,51636.6661,15065.99489,12828.35057,21948.37455,18492.15991,51915.41243,59639.04613,21688.38887,14586.23154,9636.519152,22312.96504,37080.21951,41400.45513,44670.13111,28277.88699,69628.17467,3327.718607
,,,,,,,,313,24558.23091,21067.01954,32666.3244,32223.58636,33122.61547,38590.6855,16383.65934,30332.39347,40267.75762,46787.45097,15855.61516,13099.20251,21150.96308,18193.28456,53228.54574,59200.67863,19472.09378,13772.76477,9090.847619,20893.96074,37590.7232,40982.14712,43944.9699,26106.13565,65299.73079,3125.126937
,,,,,,,,314,22861.03177,19162.04442,29706.59359,30552.251,31012.9331,37969.69519,15716.80089,29752.72333,40716.12448,42369.67853,14935.56206,12348.84231,20493.97627,17160.25903,50591.24439,56320.69441,18426.65263,13978.38831,9141.001252,20358.44958,35623.93002,40092.36486,42794.54126,24474.8155,63893.68855,3095.039066
,,,,,,,,315,22118.75791,17854.62992,27670.27473,29719.08982,30534.18976,36620.37052,15152.22749,28075.89206,37884.49215,39481.01924,14569.34681,12012.78527,19851.03193,17094.06516,50272.24028,55510.16594,19249.36064,13217.0797,8662.535588,19243.30274,35876.67448,39166.46968,42036.28141,23927.36571,60591.19417,2936.576275
,,,,,,,,316,22695.52476,17844.60374,27621.1464,30076.01567,30070.50125,36415.71459,14927.60148,27822.16101,37505.33628,40327.85094,14196.10826,11680.74085,19542.09767,17084.03579,50060.57402,55077.81721,18037.37129,13111.76033,8599.34201,18918.38586,36508.53562,39580.76514,42508.68933,23658.6541,59762.81265,2903.479616
,,,,,,,,317,21824.85758,16505.10545,25539.70969,31385.41218,30074.51586,36143.84323,14772.16831,27704.82294,37185.36083,37533.50702,14087.74868,11576.41269,19376.59718,17106.10041,50316.37921,54902.26959,18497.88711,13045.55958,8561.225248,18743.89346,37407.18258,39824.52736,43048.29754,22933.73433,59843.04331,2912.505978
,,,,,,,,318,21924.16179,16206.32514,25075.49717,34335.06342,30988.84538,36710.65991,15501.20003,27714.85183,37020.85934,37307.75213,14508.14372,11858.29935,19467.87321,17992.69708,52693.86274,57541.50277,18408.59319,12991.39534,8554.20374,18667.67839,40500.29331,41268.04108,45355.17275,23039.01313,60406.66367,2940.587991
,,,,,,,,319,21906.10648,15998.78311,24753.65652,37913.34531,33188.85669,37933.57944,16531.07016,29246.26412,39360.99332,37359.92659,15086.06147,12256.55202,20566.19467,19017.69911,55717.37976,60093.4637,18087.53641,13387.59678,8921.328337,19560.19699,43628.50744,43426.79128,49508.55113,23248.56809,63523.62465,3100.053711
,,,,,,,,320,22268.21575,15967.70194,24705.53082,42286.68954,33740.86682,40079.45711,18107.46338,32627.00469,41942.86424,37762.27198,15813.47532,12804.27484,21597.31289,20194.14469,58246.34009,64838.26528,18959.40623,13919.20885,9403.806292,22199.64526,45178.07167,45472.18703,51714.12444,24254.23134,69697.37361,3446.064235
,,,,,,,,321,23401.688,16680.56368,25812.42202,43664.2629,33956.6526,42171.16115,18940.78576,33684.05024,45417.45665,40340.89455,16320.15669,13187.48018,23553.22782,20830.007,60209.51952,67282.89138,19903.51383,14504.98517,9972.548497,22622.83947,44089.86637,45709.93043,50507.5284,25375.19994,73070.06981,3588.480161
,,,,,,,,322,24795.95916,17797.48067,27553.97094,44383.1276,35083.75693,43531.52118,19704.91529,33056.2414,47589.07691,44198.79485,16991.38408,13740.21878,24528.17618,21313.42283,62123.54423,69385.45039,20351.99002,14875.10754,10369.76527,22112.39906,43646.56062,45427.04588,49464.41961,26629.5217,74334.70552,3639.629543
,,,,,,,,323,25116.94245,18545.43406,28700.96689,43820.66861,36651.46572,44338.10634,20482.08117,33204.66905,49777.74915,47181.76952,17802.07427,14389.26028,25018.65946,21421.74007,63446.70912,70012.4062,20993.10028,15448.84736,10824.15719,22542.61308,43000.65812,45344.78867,48998.02962,27035.5971,74742.87898,3650.661763
,,,,,,,,324,25712.76769,19644.30391,30401.40845,44555.57492,38066.61898,44762.46644,20906.26331,32346.19562,50892.14643,50931.30748,18319.79226,14831.65179,24895.28637,21880.08247,64381.65201,70662.43398,22134.85846,15797.90585,11127.08514,22526.5678,43260.42326,45383.911,49340.04894,27582.04423,73545.43644,3597.506523
,,,,,,,,325,26812.13545,21009.87029,32517.93682,45646.40447,39017.08007,45399.5082,21696.46551,33430.31919,52127.9137,54210.27189,19042.18946,15372.35252,25026.68373,22197.01069,65904.44525,72140.04344,23244.51096,16050.67234,11318.67202,23350.89397,44240.3095,46167.36077,50807.42218,27985.11165,74544.30811,3640.632472
,,,,,,,,326,27702.86409,22046.5778,34132.15315,46078.52537,38364.70445,45719.5339,21704.48787,34346.96021,54263.42388,56651.43482,18937.8432,15292.1001,25002.61093,21727.63598,65115.96337,71178.04244,24497.63571,16418.78862,11641.66142,24141.12392,43472.04659,46245.60543,50828.48495,28947.66072,75617.39313,3708.831648
,,,,,,,,327,28592.58964,22954.95014,35541.83523,46874.59032,38585.50851,45307.21238,21696.46551,33746.22939,53923.38727,58356.13511,19088.34261,15419.50083,24572.30964,21880.08247,65133.01705,71077.72951,26090.87998,16219.18334,11555.39717,23905.4589,44244.32132,46030.93418,51236.70157,29706.67077,74315.65074,3648.655904
,,,,,,,,328,29395.04787,23809.18109,36875.31829,48660.22216,38817.35276,45463.71398,21895.01886,34200.53834,54515.1914,60687.93232,19170.61563,15454.61126,24404.80308,22184.97544,66274.61041,71595.34423,26149.07152,16258.30196,11617.58768,24271.49181,46423.74078,47197.58217,52938.77428,30308.26394,73665.78243,3614.556317
,,,,,,,,329,29309.78668,23733.9847,36759.01451,53008.50138,40190.35252,46607.3795,22709.28813,34613.72883,55612.5367,60247.45944,19430.47795,15617.12243,24768.90417,23534.92919,69936.13567,74455.26586,26703.89777,16428.81904,11803.15612,24629.50208,51672.20008,49649.24829,56973.79994,30626.10567,73731.97272,3618.568033
,,,,,,,,330,29597.66857,23800.15752,36861.28163,57142.22405,40443.27353,48136.27972,23796.31755,36072.93307,58699.94878,59647.4531,19523.78759,15664.27073,25347.65438,24263.06175,72586.47807,76492.62146,27113.24517,17144.99077,12279.61564,25356.55375,52506.65797,51994.58192,60476.23831,31061.25806,75346.61467,3707.828719
,,,,,,,,331,30194.49687,24066.85404,37282.38154,59071.22779,44585.35686,49927.01915,24563.45548,36173.22203,59769.20845,60720.03969,20759.88946,16713.57122,27844.20425,26217.78675,75257.88677,79382.63697,28448.64072,17458.9428,12620.66035,25306.41226,56117.29307,53036.84096,62904.47522,31918.52833,75672.55171,3713.846293
,,,,,,,,332,31599.80184,24862.93311,38524.62628,60320.46825,45214.64841,50788.78115,24493.25985,40483.64117,61105.28151,64169.57447,20912.39554,16816.89622,27328.64514,25827.6441,73997.92082,78505.90196,28482.753,18847.15244,13290.71289,28521.48488,55605.78643,53829.31896,64246.47481,33198.91913,85047.50384,4177.199517
,,,,,,,,333,32604.88077,26267.6016,40701.31178,58112.74152,44584.3532,49728.3825,23598.767,40428.48225,59675.92407,64791.65462,20481.96721,16489.86758,26583.3914,24722.40708,71316.48054,75506.54536,30628.81692,18767.91215,13160.31345,28588.67448,52177.68899,51526.11707,61311.72833,34632.71619,86062.42164,4230.354757
,,,,,,,,334,34061.34245,28282.86475,43824.46947,54084.29193,44044.38692,47864.40835,22442.54475,39545.93947,56272.54876,67849.88092,20146.85517,16223.02826,25866.22259,23532.92331,68635.04026,72363.74127,29965.63401,18000.58529,12526.37152,27739.27757,48413.6019,48518.71322,56683.93605,35343.59878,83547.19058,4092.953476
,,,,,,,,335,33145.537,27684.30152,42899.05228,48839.68769,43807.52439,45114.59503,20434.94982,37753.77591,52913.30801,66410.06637,19440.51125,15708.40956,24911.3349,21767.75348,64420.77515,66791.35802,28182.76557,17159.03335,11783.09467,26387.46288,43680.66106,44728.86273,51266.79125,34314.87446,79968.90333,3903.399885
,,,,,,,,336,31593.78341,26228.49948,40634.13632,43718.40333,42432.51733,41801.97789,18493.53933,34972.76327,47934.12881,62086.60931,18599.72118,15072.40908,22842.07721,19679.6378,59784.1807,61519.91356,26517.28352,15932.31343,10784.03429,24373.78046,39426.12937,40805.59506,45639.0187,32538.1693,74300.60749,3611.547529
,,,,,,,,337,29587.63784,24584.20517,38076.45566,39847.36205,41776.12709,38265.64373,16460.87453,31779.56305,43488.57639,57404.95448,17009.44401,13821.47436,21117.86298,17949.57077,54645.00428,56071.91835,23869.56838,14556.1403,9737.829492,22068.27454,35354.13534,37450.10277,40438.51957,29878.12483,66894.31507,3239.46085
,,,,,,,,338,26999.71007,22371.42618,34640.4809,37167.41039,39717.63111,35585.05227,15025.87536,27996.66379,38970.80381,51448.03534,15951.93478,12984.8428,19630.3646,16974.71561,51891.33665,52880.96405,21273.02166,13252.18616,8721.716876,19625.38093,33132.5918,34981.38333,37240.98992,26970.4245,59217.24419,2856.34195
,,,,,,,,339,24298.43506,19829.78833,30704.19934,36632.02162,39339.25326,34544.71793,14644.81338,26231.57823,36447.11025,45696.804,15534.54973,12615.68163,18866.05323,16734.01063,51468.00414,52508.80308,18618.2834,12507.92926,8172.033052,18398.91998,33127.57703,34419.62677,36198.88412,24231.17026,55337.0891,2665.78543
,,,,,,,,340,22053.55818,17526.77368,27139.88936,37244.61064,39359.32635,34694.19702,14481.35785,26025.98588,36210.38859,40781.36743,15187.39775,12315.73818,18806.87427,16675.84026,51389.75785,52572.00023,17428.36671,12536.01443,8088.77802,18184.31438,33205.80746,34641.31998,36455.64936,22153.66851,54645.09969,2639.709274
,,,,,,,,341,20975.25494,16228.38275,25125.62811,38447.73148,40012.70562,34724.29348,14267.76259,25931.71427,35893.42231,38092.37581,15072.01486,12215.42265,18753.7135,16629.70514,51627.5062,52487.73737,17781.52916,12538.02051,8029.596733,17997.78802,33641.08958,34926.21081,36944.10511,21330.48853,54661.14582,2646.729778
,,,,,,,,342,21035.43931,15899.52388,24618.30298,41114.64933,41256.23391,34980.1134,14468.32152,26053.0639,35755.00033,37903.74505,15304.78729,12387.96537,18779.79237,17280.61152,53657.8972,54204.0916,17726.34753,12505.92318,8025.584442,17921.57295,35561.74686,36123.95604,38720.39903,21238.24424,54771.46298,2654.75321
,,,,,,,,343,20985.28567,15669.92425,24263.37591,44506.44748,43141.09761,35984.33198,14890.49808,27514.27393,37046.93884,38046.22147,15586.72287,12582.57751,19115.80852,18129.09657,56109.61439,56173.23441,17469.50211,12871.03034,8297.417136,18644.6133,38569.60649,38271.67173,42430.45617,21220.19644,57144.28462,2777.110555
,,,,,,,,344,21011.36556,15510.50791,24016.73168,47891.22743,43158.15974,37976.7177,16411.73759,29379.64843,38489.33604,38207.76164,16551.92579,13304.84936,19561.15531,19324.59795,59198.33665,61195.9028,17843.73392,13289.2987,8644.48028,20160.89209,40676.81325,40726.34726,44577.8561,21745.58781,60515.97793,2963.655359
,,,,,,,,345,21926.16794,15986.75169,24754.65914,45777.74516,42081.23815,39680.17739,17364.39253,31285.13851,41272.82159,40198.41813,17066.63379,13688.0547,21056.67795,20166.06244,61332.05288,64115.00906,18308.26295,13592.21728,8968.472753,20968.17015,39857.39967,41408.48022,44206.75009,22643.96695,64401.14744,3141.173802
,,,,,,,,346,23167.97204,16713.65009,25886.61581,44039.23556,42655.32869,40723.52137,18190.69534,31784.57749,43054.25234,43793.4394,17723.81457,14235.77752,21938.34421,20990.47699,63194.91656,65808.29131,18776.80519,13770.75869,9198.176395,21375.31909,39318.81327,41173.74623,43690.21064,23772.9568,66850.18821,3257.513573
,,,,,,,,347,23680.54223,17371.36782,26896.25298,42750.89366,42753.68686,41082.67247,18820.45039,31818.67574,45014.22739,47315.21575,18213.43934,14656.09961,22166.03277,21078.73548,64033.55632,65947.72628,19558.37779,14152.91756,9621.473062,21989.05098,38813.32436,40965.0938,43378.28099,24583.10227,68288.32272,3323.70689
,,,,,,,,348,24654.5259,18565.48643,28750.09522,43508.85979,43650.95425,41244.19015,19332.87847,30721.51461,46010.26384,51402.88437,18814.43368,15176.73723,22295.42407,21536.07494,65061.79286,66182.45854,20998.11679,14454.83309,9936.437881,21900.80195,40128.19731,41248.98149,44277.96233,25806.34172,68172.99115,3322.703961
,,,,,,,,349,25777.96742,19977.17325,30937.80952,44554.57232,43897.85332,41925.37338,20196.28468,31475.68752,47269.10145,54639.70787,19485.66107,15695.36855,22271.35127,22294.29562,66637.75346,67881.75957,22196.05991,14785.83683,10245.38426,22767.24698,41895.4026,42509.92433,46312.02447,26865.1457,69922.01945,3403.941215
,,,,,,,,350,26781.0402,20844.43824,32286.33186,44664.85839,43654.96886,42322.64667,20488.09793,32492.61749,49592.18345,56722.67303,19398.37141,15644.20762,22365.6364,22020.4937,65741.93372,66971.9213,23470.25401,15289.36373,10630.56417,23870.35985,41272.56804,42649.36033,46930.86883,28333.03303,72299.85551,3533.319063
,,,,,,,,351,28127.16387,21732.75821,33660.92229,44791.18608,44253.14712,41777.90072,20451.99733,32540.75619,49179.92667,58410.31628,19433.48794,15695.36855,22095.82044,22241.13993,65967.64418,66648.91366,25571.16932,15099.78886,10595.45663,23875.374,41921.47941,42956.32016,47798.45451,29546.24593,72120.33942,3529.307347
,,,,,,,,352,29265.65148,22791.52333,35308.22505,45894.04684,44794.11705,41774.89108,20698.68481,33049.22118,49586.1651,61065.19384,19538.83753,15757.56418,22016.58081,22564.08578,67093.18702,67184.58471,25832.02795,15119.8497,10641.59797,24282.52294,44045.73639,44354.69274,49392.20438,30433.59585,72214.61044,3530.310276
,,,,,,,,353,29304.77132,22897.80089,35472.65453,49356.02705,46927.88714,42922.56946,21411.67183,33635.91155,50540.07312,61221.71723,19878.96621,15979.26151,22354.60303,24055.4537,71416.7963,70322.37315,26776.13555,15359.57665,10844.21865,24576.3521,49301.21637,47326.98681,53145.39006,30898.82791,72890.55372,3564.409864
